"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key";"Inchi";"Withdrawn Flag";"Orphan";"Records Key";"Records Name"
"CHEMBL3353410";"OSIMERTINIB";"AZD-9291|AZD-9291 FREE BASE|AZD9291|MERELETINIB|OSIMERTINIB|TAGRISSO";"Small molecule";"4.0";"499.62";"420";"1515";"4.51";"87.55";"8";"2";"0";"10";"N";"0.31";"13.64";"8.87";"4.49";"3.01";"4";"MOL";"0";"37";"9";"2";"0";"499.2696";"-1.11";"BASE";"C28H33N7O2";"C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C";"DUYJMQONPNNFPI-UHFFFAOYSA-N";"InChI=1S/C28H33N7O2/c1-7-27(36)30-22-16-23(26(37-6)17-25(22)34(4)15-14-33(2)3)32-28-29-13-12-21(31-28)20-18-35(5)24-11-9-8-10-19(20)24/h7-13,16-18H,1,14-15H2,2-6H3,(H,30,36)(H,29,31,32)";"False";"0";"['OSIMERTINIB', '65, AZD9291', 'OSIMERTINIB', 'OSIMERTINIB', '5; AZD9291', '5; AZD9291', 'Osimertinib', 'Osimertinib', 'Osimertinib', '22', 'Osimertinib', 'OSIMERTINIB', 'Osimertinib', '3; AZD9291', 'AZD9291', 'AZD9291', '6; AZD9291', '8; AZD9291', 'COVC-2283590314', 'Osimertinib', 'AZD9291', '1; AZD9291', 'AZD9291', '8', 'Osimertinib', '5; AZD9291', 'AZD9291', '2', 'AZD9291', '6; AZD9291', 'Osimertinib', 'AZD9291', '9; AZD9291', 'AZD-9291', '6; AZD9291', '4; AZD9291', 'Osimertinib', 'OSIMERTINIB', 'Osimertinib', '4', 'Osimertinib', 'AZD9291', '3', '4; AZD9291', 'AZD-9291', '1; AZD9291', 'AZD9291', 'AZD', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'AZD9291', 'osimertinib', '6; AZD9291', 'AZD9291', '4', 'Osimertinib', 'AZD9291', '4', '6; AZD-9291', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'AZD9291', '6, AZD9291', '1', '21', 'AZD9291', 'Osimertinib', '4', '4', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'AZD9291', 'Osimertinib', 'AZD9291', '76; AZD9291', 'Osimertinib', 'Osimertinib', '3; AZD9291', '10', 'Osimertinib', 'AZD9291', 'Osimertinib', '5', 'Osimertinib', 'Osimertinib', 'AZD9291', 'OSI', '5; AZD9291', '4', 'AZD9291', '5', 'Osimertinib', 'Osimertinib', 'Osimertinib', '78', '58; AZD9291', 'AZD9291', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'AZD9291', 'Osimertinib', '7', 'Osimertinib', 'Osimertinib', 'Osimertinib', '1', 'Osimertinib', 'AZD9291', 'AZD9291; 5', 'AZD9291', '1', 'Osimertinib', 'Osimertinib', 'Osimertinib', '44', 'Osimertinib', '3', 'Osimertinib', '9', 'Osimertinib', '27', 'AZD9291', '34', 'osimertinib', '1', 'Osimertinib', 'Osimertinib', '6', 'OS', '6; AZD9291', '7']";"['OSIMERTINIB', 'N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-(4-(1-methyl-1H-indol-3-yl)pyrimidin-2-ylamino)phenyl)acrylamide', 'OSIMERTINIB', 'OSIMERTINIB', 'Osimertinib', 'N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-(4-(1-methyl-1H-indol-3-yl)pyrimidin-2-ylamino)phenyl)acrylamide', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'OSIMERTINIB', 'Osimertinib', 'Osimertinib', 'osimertinib', 'osimertinib', 'N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-(4-(1-methyl-1H-indol-3-yl)pyrimidin-2-ylamino)phenyl)acrylamide', 'Osimertinib', 'OSIMERTINIB', 'Osimertinib', 'N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-(4-(1-methyl-1H-indol-3-yl)pyrimidin-2-ylamino)phenyl)acrylamide', 'Osimertinib', 'N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-(4-(1-methyl-1H-indol-3-yl)pyrimidin-2-ylamino)phenyl)acrylamide', 'N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-(4-(1-methyl-1H-indol-3-yl)pyrimidin-2-ylamino)phenyl)acrylamide', 'Osimertinib; Tagrisso', 'N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-(4-(1-methyl-1H-indol-3-yl)pyrimidin-2-ylamino)phenyl)acrylamide', 'Osimertinib', 'Osimertinib', 'N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-(4-(1-methyl-1H-indol-3-yl)pyrimidin-2-ylamino)phenyl)acrylamide', 'N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-(4-(1-methyl-1H-indol-3-yl)pyrimidin-2-ylamino)phenyl)acrylamide', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-(4-(1-methyl-1H-indol-3-yl)pyrimidin-2-ylamino)phenyl)acrylamide', 'N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-(4-(1-methyl-1H-indol-3-yl)pyrimidin-2-ylamino)phenyl)acrylamide', 'Osimertinib', 'Osimertinib', 'OSIMERTINIB', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-(4-(1-methyl-1H-indol-3-yl)pyrimidin-2-ylamino)phenyl)acrylamide', 'Osimertinib', 'Osimertinib', 'N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-(4-(1-methyl-1H-indol-3-yl)pyrimidin-2-ylamino)phenyl)acrylamide', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib; N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-((4-(1-methyl-1H-indol-3-yl)pyrimidin-2-yl)amino)phenyl)acrylamide', 'osimertinib', 'N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-(4-(1-methyl-1H-indol-3-yl)pyrimidin-2-ylamino)phenyl)acrylamide', 'N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-(4-(1-methyl-1H-indol-3-yl)pyrimidin-2-ylamino)phenyl)acrylamide', 'Osimertinib', 'Osimertinib', 'Osimertinib; Tagrisso', 'Osimertinib', 'N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-(4-(1-methyl-1H-indol-3-yl)pyrimidin-2-ylamino)phenyl)acrylamide', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-(4-(1-methyl-1H-indol-3-yl)pyrimidin-2-ylamino)phenyl)acrylamide', 'N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-(4-(1-methyl-1H-indol-3-yl)pyrimidin-2-ylamino)phenyl)acrylamide', 'Osimertinib', 'Osimertinib', 'N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-(4-(1-methyl-1H-indol-3-yl)pyrimidin-2-ylamino)phenyl)acrylamide', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'N-{2-[(2-Dimethylamino-ethyl)-methyl-amino]-4-methoxy-5-[4-(1-methyl-1H-indol-3-yl)-pyrimidin-2-ylamino]-phenyl}-acrylamide', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib; Tagrisso', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-((4-(1-methyl-1H-indol-3-yl)pyrimidin-2-yl)amino)phenyl)acrylamide', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-(4-(1-methyl-1H-indol-3-yl)pyrimidin-2-ylamino)phenyl)acrylamide', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-((4-(1-methyl-1H-indol-3-yl)pyrimidin-2-yl)amino)phenyl)acrylamide', 'Osimertinib; N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-((4-(1-methyl-1H-indol-3-yl)pyrimidin-2-yl)amino)phenyl)acrylamide', 'osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib', 'Osimertinib']"
"CHEMBL4435170";"DEUCRAVACITINIB";"BMS-986165|DEUCRAVACITINIB|SOTYKTU";"Small molecule";"4.0";"425.47";"34";"190";"1.73";"135.95";"9";"3";"0";"7";"N";"0.52";"11.09";"3.35";"2.10";"2.10";"3";"MOL";"0";"31";"11";"3";"1";"422.1815";"-1.33";"NEUTRAL";"C20H22N8O3";"[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC";"BZZKEPGENYLQSC-FIBGUPNXSA-N";"InChI=1S/C20H22N8O3/c1-21-20(30)16-14(9-15(25-26-16)24-19(29)11-7-8-11)23-13-6-4-5-12(17(13)31-3)18-22-10-28(2)27-18/h4-6,9-11H,7-8H2,1-3H3,(H,21,30)(H2,23,24,25,29)/i1D3";"False";"0";"['11; BMS-986165', 'BMS-986165', 'BMS-986165', 'DEUCRAVACITINIB', 'DEUCRAVACITINIB', '6; BMS-686165', 'DEUCRAVACITINIB', 'EUB0001543a', '4; BMS-98616', 'De', 'EUB0001543a', 'De', '3; BMS-986165', 'EUB0001543a', 'EUB0001543a', 'EUB0001543a', 'EUB0001543a']";"['6-(Cyclopropanecarboxamido)-4-((2-methoxy-3-(1-methyl-1H-1,2,4-triazol-3-yl)phenyl)-amino)-N-(methyl-d3)-pyridazine-3-carboxamide', '6-(cyclopropanecarbonylamino)-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide', '6-(cyclopropanecarbonylamino)-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide', 'DEUCRAVACITINIB', 'DEUCRAVACITINIB', '6-(cyclopropanecarbonylamino)-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide', 'DEUCRAVACITINIB', 'BMS 986165', 'Deucravacitinib', 'Deucravacitinib', 'BMS 986165', 'Deucravacitinib', 'Deucravacitinib', 'BMS 986165', 'BMS 986165', 'BMS 986165', 'BMS 986165']"
"CHEMBL4802239";"MOBOCERTINIB SUCCINATE";"Exkivity|MOBOCERTINIB SUCCINATE";"Small molecule";"4.0";"703.80";"None";"None";"5.08";"113.85";"10";"2";"2";"12";"N";"0.17";"12.78";"8.87";"5.26";"3.79";"4";"MOL";"0";"43";"11";"2";"3";"585.3064";"-1.05";"BASE";"C36H45N7O8";"C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C.O=C(O)CCC(=O)O";"YXYAEUMTJQGKHS-UHFFFAOYSA-N";"InChI=1S/C32H39N7O4.C4H6O4/c1-9-29(40)34-24-16-25(28(42-8)17-27(24)38(6)15-14-37(4)5)35-32-33-18-22(31(41)43-20(2)3)30(36-32)23-19-39(7)26-13-11-10-12-21(23)26;5-3(6)1-2-4(7)8/h9-13,16-20H,1,14-15H2,2-8H3,(H,34,40)(H,33,35,36);1-2H2,(H,5,6)(H,7,8)";"False";"0";"['MOBOCERTINIB SUCCINATE']";"['MOBOCERTINIB SUCCINATE']"
"CHEMBL4650272";"TRILACICLIB DIHYDROCHLORIDE";"COSELA|TRILACICLIB DIHYDROCHLORIDE";"Small molecule";"4.0";"519.48";"None";"None";"2.72";"91.21";"8";"2";"0";"3";"N";"0.64";"11.59";"7.65";"2.74";"2.29";"3";"MOL";"0";"33";"9";"2";"0";"446.2543";"-0.89";"NEUTRAL";"C24H32Cl2N8O";"CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1.Cl.Cl";"BRCYOXKEDFAUSA-UHFFFAOYSA-N";"InChI=1S/C24H30N8O.2ClH/c1-30-9-11-31(12-10-30)18-5-6-20(25-15-18)28-23-26-14-17-13-19-22(33)27-16-24(7-3-2-4-8-24)32(19)21(17)29-23;;/h5-6,13-15H,2-4,7-12,16H2,1H3,(H,27,33)(H,25,26,28,29);2*1H";"False";"0";"['TRILACICLIB DIHYDROCHLORIDE']";"['TRILACICLIB DIHYDROCHLORIDE']"
"CHEMBL4297584";"TENALISIB";"TENALISIB";"Small molecule";"2.0";"415.43";"3";"8";"4.83";"96.70";"6";"2";"0";"5";"N";"0.43";"9.86";"3.98";"3.86";"3.86";"5";"MOL";"0";"31";"7";"2";"0";"415.1445";"-0.68";"NEUTRAL";"C23H18FN5O2";"CC[C@H](Nc1ncnc2[nH]cnc12)c1oc2ccccc2c(=O)c1-c1cccc(F)c1";"HDXDQPRPFRKGKZ-INIZCTEOSA-N";"InChI=1S/C23H18FN5O2/c1-2-16(29-23-19-22(26-11-25-19)27-12-28-23)21-18(13-6-5-7-14(24)10-13)20(30)15-8-3-4-9-17(15)31-21/h3-12,16H,2H2,1H3,(H2,25,26,27,28,29)/t16-/m0/s1";"False";"0";"['TENALISIB', 'RP6530', '16; RP6530', '42; RP6530']";"['TENALISIB', 'Tenalisib', 'Tenalisib', 'Tenalisib']"
"CHEMBL3989914";"GLESATINIB";"GLESATINIB|MG-90265|MG-90265X|MG90265|MG90265H9|MG90265X|MG90265gly|MGCD-265|MGCD265";"Small molecule";"2.0";"619.72";"301";"316";"6.22";"97.40";"8";"3";"2";"11";"N";"0.12";"9.27";"8.28";"5.46";"4.76";"5";"MOL";"0";"43";"8";"3";"2";"619.1523";"-1.77";"NEUTRAL";"C31H27F2N5O3S2";"COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1";"YRCHYHRCBXNYNU-UHFFFAOYSA-N";"InChI=1S/C31H27F2N5O3S2/c1-40-13-12-34-17-20-4-8-24(36-18-20)28-16-25-30(43-28)27(10-11-35-25)41-26-9-7-22(15-23(26)33)37-31(42)38-29(39)14-19-2-5-21(32)6-3-19/h2-11,15-16,18,34H,12-14,17H2,1H3,(H2,37,38,39,42)";"False";"0";"['MGCD-265', 'GLESATINIB', 'MGCD265', '4; MGCD265', 'MGCD-265', 'MGCD-265', 'MGCD-265', 'GLESATINIB', 'MGCD-265', 'COVC-3893361119', '84']";"['MGCD-265', 'GLESATINIB', 'N-(3-fluoro-4-(2-(1-methyl-1H-imidazol-4-yl)thieno[3,2-b]pyridin-7-yloxy)phenylcarbamothioyl)-2-phenylacetamide', 'N-(3-fluoro-4-(2-(1-methyl-1H-imidazol-4-yl)thieno[3,2-b]pyridin-7-yloxy)phenylcarbamothioyl)-2-phenylacetamide', 'MGCD-265', 'MGCD-265', 'MGCD-265', 'GLESATINIB', 'N-(4-(2-(1-ethyl-1H-imidazol-4-yl)thieno[3,2-b]pyridin-7-yloxy)-3-fluorophenyl)-3-(4-fluorophenyl)-2-oxoimidazolidine-1-carboxamide', 'MGCD-265', 'Glesatinib']"
"CHEMBL3545068";"COPANLISIB HYDROCHLORIDE";"ALIQOPA|BAY 80-6946 DIHYDROCHLORIDE|BAY 84-1236|BAY-80-6946 DIHYDROCHLORIDE|BAY-84-1236|COPANLISIB DIHYDROCHLORIDE|COPANLISIB HYDROCHLORIDE|COPANLISIB HYDROCHLORIDE HYDRATE";"Small molecule";"4.0";"553.45";"None";"None";"0.66";"139.79";"11";"2";"1";"7";"N";"0.55";"10.15";"6.88";"0.32";"0.20";"2";"MOL";"0";"35";"12";"3";"1";"480.2234";"-1.06";"NEUTRAL";"C23H30Cl2N8O4";"COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21.Cl.Cl";"STGQPVQAAFJJFX-UHFFFAOYSA-N";"InChI=1S/C23H28N8O4.2ClH/c1-33-19-17(35-10-2-6-30-8-11-34-12-9-30)4-3-16-18(19)28-23(31-7-5-25-20(16)31)29-21(32)15-13-26-22(24)27-14-15;;/h3-4,13-14H,2,5-12H2,1H3,(H2,24,26,27)(H,28,29,32);2*1H";"False";"0";"['COPANLISIB HYDROCHLORIDE', 'COPANLISIB HYDROCHLORIDE', 'COPANLISIB HYDROCHLORIDE']";"['COPANLISIB HYDROCHLORIDE', 'COPANLISIB HYDROCHLORIDE', 'COPANLISIB HYDROCHLORIDE']"
"CHEMBL3301622";"GILTERITINIB";"ASP-2215|ASP2215|GILTERITINIB|Gilteritinib";"Small molecule";"4.0";"552.72";"335";"430";"2.70";"121.11";"10";"3";"1";"9";"N";"0.43";"None";"8.41";"2.79";"1.69";"2";"MOL";"0";"40";"11";"4";"2";"552.3536";"-1.10";"NEUTRAL";"C29H44N8O3";"CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1";"GYQYAJJFPNQOOW-UHFFFAOYSA-N";"InChI=1S/C29H44N8O3/c1-4-23-28(31-20-9-17-40-18-10-20)34-29(26(33-23)27(30)38)32-21-5-6-24(25(19-21)39-3)37-11-7-22(8-12-37)36-15-13-35(2)14-16-36/h5-6,19-20,22H,4,7-18H2,1-3H3,(H2,30,38)(H2,31,32,34)";"False";"1";"['Gilteritinib', 'Ex 547', 'GILTERITINIB', 'GILTERITINIB', '9; ASP2215', 'Gilteritinib (ASP2215)', 'Gilteritinib', 'BDBM144315', 'GILTERITINIB', '5; ASP2215', 'Gilteritinib', 'GILTERITINIB', '20; ASP2215', 'Gilteritinib', 'COVC-3907659796', 'Gilteritinib', '3e', 'Gilteritinib', 'Gilteritinib', '1', 'Gilteritinib', '8', 'Gilteritinib', 'Gilteritinib', 'Gilteritinib', 'ASP-2215', '20', 'gilteritinib', '7; ASP2215', 'Gilteritinib', 'Gilteritinib', 'Gilteritinib']";"['Gilteritinib', '6-ethyl-3-(3-methoxy-4-(4-(4-methylpiperazin-1-yl)piperidin-1-yl)phenylamino)-5-(tetrahydro-2H-pyran-4-ylamino)pyrazine-2-carboxamide', 'GILTERITINIB', 'GILTERITINIB', 'Gilteritinib', 'Gilteritinib', 'Gilteritinib', 'US8969336, 547::US8969336, 577', 'GILTERITINIB', 'Gilteritinib', 'Gilteritinib', 'GILTERITINIB', 'Gilteritinib', 'Gilteritinib', 'GILTERITINIB', 'Gilteritinib', 'Gilteritinib', 'Gilteritinib', 'Gilteritinib', 'Gilteritinib', 'Gilteritinib', 'Gilteritinib', 'Gilteritinib', 'Gilteritinib', 'Gilteritinib', 'Gilteritinib', 'Gilteritinib', 'gilteritinib', 'Gilteritinib', 'Gilteritinib', 'Gilteritinib', 'Gilteritinib']"
"CHEMBL1236682";"REFAMETINIB";"BAY 869766|BAY 8697661|BAY-86-9766|BAY-869766|BAY-8697661|BAY86-9766|BAY869766|BAY8697661|RDEA 119|RDEA-119|RDEA119|REFAMETINIB|Refametinib";"Small molecule";"2.0";"572.34";"287";"304";"3.48";"107.89";"6";"4";"1";"9";"N";"0.34";"7.21";"None";"2.57";"2.24";"2";"MOL";"0";"31";"7";"4";"1";"572.0090";"-0.72";"NEUTRAL";"C19H20F3IN2O5S";"COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1";"RDSACQWTXKSHJT-NSHDSACASA-N";"InChI=1S/C19H20F3IN2O5S/c1-30-15-7-13(21)16(22)18(24-14-3-2-10(23)6-12(14)20)17(15)25-31(28,29)19(4-5-19)8-11(27)9-26/h2-3,6-7,11,24-27H,4-5,8-9H2,1H3/t11-/m0/s1";"False";"0";"['COVC-1209206150', 'Refametinib', 'REFAMETINIB', 'Refametinib', 'REFAMETINIB', 'Refametinib', 'refametinib', 'refametinib', 'Refametinib', 'Refametinib', '54; RDEA-119', 'EOS101433']";"['REFAMETINIB', 'Refametinib', 'REFAMETINIB', 'Refametinib', 'REFAMETINIB', 'Refametinib', 'refametinib', 'refametinib', 'Refametinib', 'Refametinib', 'Refametinib', 'refametinib']"
"CHEMBL3348923";"TOVORAFENIB";"BIIB-024|BIIB024|DAY-101|DAY101|MLN-2480|TAK 580|TAK-580|TOVORAFENIB";"Small molecule";"3.0";"506.30";"297";"306";"3.98";"135.78";"8";"3";"1";"5";"N";"0.48";"12.25";"2.21";"2.99";"2.99";"3";"MOL";"0";"32";"9";"4";"1";"505.0102";"-1.44";"NEUTRAL";"C17H12Cl2F3N7O2S";"C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1";"VWMJHAFYPMOMGF-ZCFIWIBFSA-N";"InChI=1S/C17H12Cl2F3N7O2S/c1-6(28-15(31)12-11(19)13(23)27-5-26-12)16-25-4-9(32-16)14(30)29-10-2-7(17(20,21)22)8(18)3-24-10/h2-6H,1H3,(H,28,31)(H2,23,26,27)(H,24,29,30)/t6-/m1/s1";"False";"0";"['MLN-2480', 'TAK-580', 'TAK-580', 'SID174006384', 'TOVORAFENIB', 'TAK-580', 'TAK-580', 'TOVORAFENIB']";"['MLN-2480', 'TAK-580', 'TAK-580', 'SID174006384', 'TOVORAFENIB', 'TAK-580', 'TAK-580', 'TOVORAFENIB']"
